"country","indicator","measure","Unit","Date","Value"
"Russian Federation","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2022","37.4"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2013","36.1"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2014","34.26"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2015","38.45"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2016","37.54"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2017","40.34"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2018","39.91"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2019","40"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2020","34"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2021","31.8"
"Russian Federation","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2022","35.4"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2013","30.42"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2014","37.56"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2015","36.58"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2016","31.9"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2017","27.59"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2018","28.93"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2019","27.1"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2020","26.4"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2021","26.7"
"Russian Federation","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2022","26.6"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2013","30.83"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2014","31.44"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2015","30.06"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2016","28.73"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2017","31.03"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2018","26.89"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2019","25.1"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2020","22.8"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2021","26.4"
"Russian Federation","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2022","25.3"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2013","37.22"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2014","41.14"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2015","40.59"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2016","44.54"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2017","47.53"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2018","45.21"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2019","47.1"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2020","42.4"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2021","42.5"
"Russian Federation","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2022","44.3"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2013","37.6"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2014","38.25"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2015","37.4"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2016","35.85"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2017","35.8"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2018","35.1"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2019","34"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2020","32.7"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2021","32.7"
"South Africa","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2022","29.8"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2013","70.09"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2014","69.93"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2015","71.64"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2016","69.09"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2017","66.28"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2018","65.59"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2019","65.9"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2020","66.2"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2021","66.8"
"South Africa","Institutions","Score","Score, 100=Max strength 0=Weakest","2022","51.9"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2013","23.66"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2014","28.67"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2015","27.36"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2016","33.15"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2017","32.83"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2018","30.48"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2019","30.4"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2020","29.4"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2021","31.4"
"South Africa","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2022","26.9"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2013","65.98"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2014","63.81"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2015","59.09"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2016","58.73"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2017","57.35"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2018","57.01"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2019","58.6"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2020","60.5"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2021","57"
"South Africa","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2022","40.4"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2013","31.46"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2014","32.68"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2015","33.96"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2016","32.24"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2017","34.41"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2018","34.38"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2019","32.7"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2020","30.3"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2021","29.3"
"South Africa","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2022","27.6"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2013","24.74"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2014","29.14"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2015","28.26"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2016","24.66"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2017","21.52"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2018","25.21"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2019","23.9"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2020","21.2"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2021","21.9"
"South Africa","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2022","24.7"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2013","37.78"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2014","32.66"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2015","31.15"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2016","26.49"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2017","27.96"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2018","24.57"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2019","20.8"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2020","19.8"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2021","20.6"
"South Africa","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2022","19.5"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2013","28.47"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2014","32.89"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2015","33.9"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2016","37.37"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2017","43.39"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2018","39.36"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2019","41.1"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2020","37.9"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2021","36.3"
"South Africa","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2022","40.7"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2013","36.03"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2014","38.2"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2015","37.8"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2016","39.03"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2017","38.9"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2018","37.4"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2019","36.9"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2020","34.9"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2021","38.3"
"Turkey","Global Innovation Index","Score","Score, 100=Max strength 0=Weakest","2022","38.1"
"Turkey","Institutions","Score","Score, 100=Max strength 0=Weakest","2013","55.83"
"Turkey","Institutions","Score","Score, 100=Max strength 0=Weakest","2014","54.93"
"Turkey","Institutions","Score","Score, 100=Max strength 0=Weakest","2015","55.84"
"Turkey","Institutions","Score","Score, 100=Max strength 0=Weakest","2016","54.6"
"Turkey","Institutions","Score","Score, 100=Max strength 0=Weakest","2017","50.65"
"Turkey","Institutions","Score","Score, 100=Max strength 0=Weakest","2018","51.01"
"Turkey","Institutions","Score","Score, 100=Max strength 0=Weakest","2019","57.4"
"Turkey","Institutions","Score","Score, 100=Max strength 0=Weakest","2020","55.4"
"Turkey","Institutions","Score","Score, 100=Max strength 0=Weakest","2021","56"
"Turkey","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2013","29.77"
"Turkey","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2014","33.31"
"Turkey","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2015","35.87"
"Turkey","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2016","39.23"
"Turkey","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2017","38.11"
"Turkey","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2018","35.76"
"Turkey","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2019","36.3"
"Turkey","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2020","38.4"
"Turkey","Human capital and research","Score","Score, 100=Max strength 0=Weakest","2021","48.5"
"Turkey","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2013","47.49"
"Turkey","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2014","49.07"
"Turkey","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2015","49.48"
"Turkey","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2016","47.67"
"Turkey","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2017","47.85"
"Turkey","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2018","48.44"
"Turkey","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2019","50.8"
"Turkey","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2020","54.7"
"Turkey","Market sophistication","Score","Score, 100=Max strength 0=Weakest","2021","49.7"
"Turkey","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2013","25.71"
"Turkey","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2014","25.41"
"Turkey","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2015","26.26"
"Turkey","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2016","27.56"
"Turkey","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2017","29.33"
"Turkey","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2018","28.67"
"Turkey","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2019","29.5"
"Turkey","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2020","28.2"
"Turkey","Business sophistication","Score","Score, 100=Max strength 0=Weakest","2021","30.8"
"Turkey","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2013","30.37"
"Turkey","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2014","32.3"
"Turkey","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2015","27.25"
"Turkey","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2016","29.08"
"Turkey","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2017","27.55"
"Turkey","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2018","25.72"
"Turkey","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2019","23"
"Turkey","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2020","23.2"
"Turkey","Knowledge and technology outputs","Score","Score, 100=Max strength 0=Weakest","2021","25.3"
"Turkey","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2013","37.77"
"Turkey","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2014","41.17"
"Turkey","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2015","40.62"
"Turkey","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2016","41.97"
"Turkey","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2017","43.42"
"Turkey","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2018","38.66"
"Turkey","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2019","34.2"
"Turkey","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2020","27.7"
"Turkey","Creative outputs","Score","Score, 100=Max strength 0=Weakest","2021","35.3"
"Turkey","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2013","31.17"
"Turkey","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2014","35.59"
"Turkey","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2015","40.96"
"Turkey","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2016","43.64"
"Turkey","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2017","45.67"
"Turkey","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2018","49.33"
"Turkey","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2019","52.2"
"Turkey","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2020","45"
"Turkey","Infrastructure","Score","Score, 100=Max strength 0=Weakest","2021","47"
